,amp,batch_size,bss_reg,cat:auto_augment:None,cat:auto_augment:original,cat:auto_augment:v0,cat:data_augmentation:None,cat:data_augmentation:auto_augment,cat:data_augmentation:random_augment,cat:data_augmentation:trivial_augment,cat:model:beit_base_patch16_384,cat:model:beit_large_patch16_512,cat:model:convnext_small_384_in22ft1k,cat:model:deit3_small_patch16_384_in21ft1k,cat:model:dla46x_c,cat:model:edgenext_small,cat:model:edgenext_x_small,cat:model:edgenext_xx_small,cat:model:mobilevit_xs,cat:model:mobilevit_xxs,cat:model:mobilevitv2_075,cat:model:swinv2_base_window12to24_192to384_22kft1k,cat:model:tf_efficientnet_b4_ns,cat:model:tf_efficientnet_b6_ns,cat:model:tf_efficientnet_b7_ns,cat:model:volo_d1_384,cat:model:volo_d3_448,cat:model:volo_d4_448,cat:model:volo_d5_448,cat:model:volo_d5_512,cat:model:xcit_nano_12_p8_384_dist,cat:model:xcit_small_12_p8_384_dist,cat:model:xcit_tiny_12_p8_384_dist,cat:model:xcit_tiny_24_p8_384_dist,cat:opt:adam,cat:opt:adamp,cat:opt:adamw,cat:opt:momentum,cat:opt:sgd,cat:opt_betas:None,"cat:opt_betas:[0.0, 0.999]","cat:opt_betas:[0.0, 0.99]","cat:opt_betas:[0.9, 0.999]","cat:opt_betas:[0.9, 0.99]",cat:sched:cosine,cat:sched:multistep,cat:sched:plateau,cat:sched:step,clip_grad,cotuning_reg,cutmix,decay_epochs,decay_rate,delta_reg,drop,layer_decay,linear_probing,lr,mixup,mixup_prob,momentum,patience_epochs,pct_to_freeze,ra_magnitude,ra_num_ops,smoothing,sp_reg,stoch_norm,warmup_epochs,warmup_lr,weight_decay
3772394742783512,0,4,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,10.0,4.0,0.5,90.0,0.1,0.1,0.3,0.75,0,5e-05,0.4,0.75,0.9,10,0.8,8,2,0.05,0.0001,0,5,1e-05,0.001
48244021789727295,1,32,0.001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.0,0.0,0.5,90.0,0.1,0.1,0.3,0.65,0,0.005,0.0,0.75,0.9,5,1.0,8,2,0.05,0.0,1,0,1e-05,0.0
121534627056996567,1,4,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,0.5,0.5,90.0,0.1,0.1,0.3,0.65,0,0.0001,0.2,0.75,0.9,10,0.8,17,3,0.1,0.0,0,0,0.0,0.1
59960667713035280,0,256,0.001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,10.0,0.0,1.0,90.0,0.1,0.1,0.1,0.65,1,0.01,0.0,0.0,0.9,5,0.4,8,2,0.05,0.0001,1,0,1e-06,0.001
7713287752325677,1,16,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.0,0.5,0.0,90.0,0.1,0.01,0.3,0.65,0,5e-05,1.0,0.25,0.9,10,1.0,8,2,0.0,0.1,0,0,1e-05,0.0
66791330003682288,0,2,0.0001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.0,4.0,0.1,10.0,0.5,0.01,0.2,0.65,1,1e-05,0.0,0.5,0.9,10,0.8,8,2,0.1,0.0001,0,5,1e-06,0.01
3484182528727311,1,4,0.0001,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-1.0,1.0,0.5,10.0,0.1,0.0001,0.4,-1.0,0,0.005,1.0,1.0,0.9,10,0.6,9,2,0.0,0.001,0,10,1e-06,0.001
108157757049862975,1,2,0.01,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10.0,1.0,2.0,20.0,0.1,0.0,0.4,0.75,0,5e-05,8.0,0.5,0.9,10,0.4,8,2,0.0,0.1,1,0,0.0,0.001
17163575348551204,0,8,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,10.0,0.5,0.0,90.0,0.1,0.01,0.1,0.75,0,1e-05,0.0,0.5,0.9,10,0.4,8,2,0.0,0.1,0,0,1e-05,0.1
102487424547385841,1,8,0.001,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10.0,0.5,0.5,10.0,0.1,0.01,0.1,-1.0,0,0.0005,8.0,0.5,0.9,10,0.0,9,2,0.0,0.0001,0,10,1e-05,0.0001
57806753145923701,1,2,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0,2.0,0.25,90.0,0.1,0.1,0.0,0.75,0,0.0005,0.0,0.0,0.9,10,1.0,17,2,0.0,0.01,0,5,1e-05,0.1
103462854312936010,0,8,0.001,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10.0,1.0,0.0,10.0,0.1,0.0001,0.2,0.75,0,0.005,0.0,0.0,0.9,10,0.4,8,2,0.0,0.0001,1,10,1e-06,1e-05
57886338119268141,1,32,0.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,-1.0,2.0,0.25,90.0,0.1,0.1,0.0,0.75,1,5e-05,0.0,0.5,0.9,10,0.4,8,2,0.05,0.01,1,5,1e-05,0.1
167700777555707920,0,64,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0.5,0.0,90.0,0.1,0.1,0.2,0.65,1,0.0005,2.0,0.0,0.9,5,0.2,8,2,0.1,0.001,1,5,0.0,1e-05
108231270609508269,1,256,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,2.0,1.0,90.0,0.1,0.0,0.2,0.75,1,0.005,0.0,0.5,0.9,10,1.0,17,3,0.0,0.1,0,5,0.0,0.001
4040253094494024,0,2,0.01,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10.0,1.0,0.25,90.0,0.1,0.1,0.4,0.65,0,0.0005,0.2,0.5,0.9,2,0.4,8,2,0.0,0.1,1,10,1e-05,0.001
27983443680561264,0,16,0.0001,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,10.0,2.0,4.0,20.0,0.1,0.0001,0.4,-1.0,0,0.001,2.0,0.25,0.9,10,0.2,8,2,0.0,0.0,1,0,1e-05,0.001
34863348665998952,0,32,0.01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,10.0,2.0,0.1,90.0,0.1,0.1,0.3,0.65,1,5e-05,0.0,1.0,0.9,10,0.8,8,2,0.1,0.01,0,5,1e-05,0.01
2850218977728031,1,16,0.01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,10.0,1.0,1.0,90.0,0.1,0.01,0.1,-1.0,0,0.0001,2.0,1.0,0.9,2,0.8,8,2,0.1,0.1,1,0,0.0,0.001
7872455865783015,1,32,0.001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1.0,4.0,0.1,90.0,0.1,0.0,0.4,0.75,1,0.005,0.0,1.0,0.9,10,1.0,8,2,0.1,0.1,0,5,1e-05,0.0
7417855021015490,0,256,0.001,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,-1.0,1.0,0.0,90.0,0.1,0.0,0.4,-1.0,0,0.001,2.0,0.75,0.9,10,0.4,9,2,0.05,0.1,0,5,1e-06,0.0
4330013565667400,0,32,0.1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1.0,4.0,0.25,90.0,0.1,0.0,0.1,0.75,1,5e-05,4.0,0.75,0.9,2,0.2,8,2,0.05,0.01,1,5,0.0,0.0001
26766093433477360,0,8,0.001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0,4.0,0.25,90.0,0.1,0.0,0.1,0.65,0,0.001,1.0,1.0,0.95,10,0.0,8,2,0.0,0.1,0,5,1e-05,0.01
370828638010780347,1,4,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-1.0,1.0,0.5,20.0,0.1,0.0001,0.1,0.75,0,0.001,0.2,0.5,0.9,10,1.0,9,3,0.0,0.001,1,10,1e-06,1e-05
33513814437272104,0,8,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.0,2.0,0.5,20.0,0.1,0.0001,0.4,0.65,0,0.0001,0.0,1.0,0.9,10,0.6,8,2,0.1,0.01,0,5,1e-05,0.1
11437947111136156,0,512,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-1.0,1.0,0.1,90.0,0.1,0.0001,0.3,0.65,1,1e-05,4.0,1.0,0.9,10,0.8,8,2,0.05,0.001,0,5,1e-06,0.001
19080150657054669,1,32,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-1.0,2.0,0.0,90.0,0.1,0.01,0.4,0.75,1,0.001,0.4,0.25,0.9,10,0.6,8,2,0.1,0.0001,0,5,0.0,0.001
10788417221903471,1,64,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10.0,4.0,0.1,90.0,0.1,0.01,0.2,0.65,1,0.001,4.0,0.25,0.8,10,0.4,8,2,0.0,0.1,1,10,1e-05,0.01
200069869664104791,1,256,0.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-1.0,1.0,0.25,10.0,0.1,0.001,0.3,0.65,1,0.0001,8.0,0.75,0.9,10,0.2,17,2,0.05,0.0,1,5,0.0,1e-05
20555342280616617,1,32,0.0001,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-1.0,1.0,0.25,90.0,0.1,0.0,0.0,-1.0,1,5e-05,8.0,0.5,0.9,10,0.4,8,2,0.0,0.0,0,10,0.0,0.0001
199695989703079301,1,8,0.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1.0,0.5,1.0,10.0,0.1,0.001,0.1,0.75,0,0.0001,0.0,1.0,0.9,10,0.4,17,2,0.05,0.0,0,10,1e-05,0.0001
20933179454489135,1,8,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,10.0,0.0,0.25,90.0,0.1,0.0001,0.1,-1.0,0,1e-05,0.0,0.25,0.9,2,0.2,8,2,0.0,0.0,1,5,1e-06,0.0001
165861148591595745,1,32,0.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.0,2.0,4.0,90.0,0.1,0.0001,0.0,-1.0,0,0.0005,0.2,0.25,0.9,5,1.0,9,3,0.0,0.0,1,5,1e-05,0.001
19047973785921465,1,256,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.0,2.0,2.0,90.0,0.1,0.0001,0.4,0.65,1,0.0001,0.4,0.25,0.9,2,0.4,8,2,0.05,0.1,1,0,0.0,0.001
28602035936738808,0,16,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,10.0,0.0,0.1,90.0,0.1,0.1,0.4,0.75,0,0.01,0.2,0.0,0.9,10,0.6,8,2,0.05,0.0001,1,5,0.0,0.0001
1651834602958939,1,16,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,10.0,4.0,0.25,90.0,0.1,0.0,0.4,-1.0,0,5e-05,4.0,0.25,0.9,10,0.6,9,2,0.0,0.0,0,10,0.0,0.01
235492758405208952,0,32,0.01,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,10.0,2.0,2.0,20.0,0.1,0.0001,0.0,0.65,0,0.01,4.0,0.75,0.9,10,0.4,8,2,0.05,0.0001,1,0,1e-06,0.1
129584953263735982,0,64,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.0,0.0,0.0,90.0,0.1,0.0,0.3,0.65,1,1e-05,0.0,0.0,0.9,10,0.6,17,3,0.05,0.001,1,10,1e-05,0.0
146349237663680169,1,4,0.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10.0,0.0,0.5,90.0,0.1,0.0,0.3,-1.0,0,0.001,0.0,0.0,0.95,10,0.8,17,3,0.1,0.1,0,0,1e-06,0.1
2231942178431444,0,256,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.0,4.0,4.0,90.0,0.1,0.0001,0.0,0.75,1,5e-05,1.0,0.25,0.9,10,0.6,8,2,0.1,0.01,1,10,1e-06,0.01
122280282544507516,0,64,0.001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,10.0,1.0,0.1,20.0,0.5,0.01,0.3,-1.0,1,1e-05,0.4,0.75,0.9,10,0.2,8,2,0.05,0.0,0,10,1e-06,0.1
20044547269455623,1,8,0.0001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,10.0,0.5,4.0,90.0,0.1,0.001,0.3,0.75,1,1e-05,1.0,0.25,0.9,10,0.8,8,2,0.0,0.0001,1,5,1e-05,0.001
27012059511680513,1,64,0.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,10.0,0.0,0.0,90.0,0.1,0.0001,0.2,0.75,1,0.001,8.0,0.0,0.9,10,1.0,8,2,0.05,0.0,0,0,0.0,0.001
26374480034585713,1,16,0.001,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1.0,4.0,0.0,90.0,0.1,0.001,0.0,0.75,0,0.0001,0.2,0.25,0.9,5,0.6,17,2,0.1,0.001,1,5,1e-06,0.01
25271585742968735,1,8,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.0,4.0,2.0,90.0,0.1,0.0,0.3,0.75,1,0.0005,0.0,0.75,0.9,10,1.0,17,3,0.05,0.1,0,0,1e-05,0.1
24550737050881453,1,128,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,4.0,90.0,0.1,0.0001,0.4,0.65,1,1e-05,1.0,0.0,0.9,10,0.0,8,2,0.05,0.0001,1,5,0.0,0.1
27166909514986336,0,8,0.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-1.0,2.0,0.0,90.0,0.1,0.0,0.4,-1.0,0,0.01,0.2,0.25,0.9,10,0.8,8,2,0.1,0.0,0,5,0.0,0.001
41737767589853551,1,2,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,0.0,0.25,90.0,0.1,0.01,0.2,-1.0,0,0.0001,1.0,0.0,0.9,5,1.0,8,2,0.1,0.0001,0,10,1e-05,0.1
4876072376815434,0,128,0.1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1.0,2.0,0.0,90.0,0.1,0.0,0.0,-1.0,1,0.001,0.0,0.25,0.9,10,0.0,8,2,0.0,0.0,1,10,1e-06,0.0001
89579735558903910,0,128,0.0001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,10.0,0.0,0.25,20.0,0.5,0.0,0.4,0.65,0,1e-05,4.0,0.25,0.9,10,1.0,8,2,0.1,0.0,0,0,1e-06,0.1
35017225155671652,0,2,0.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1.0,1.0,90.0,0.1,0.1,0.4,0.75,0,0.0005,0.4,0.0,0.9,10,0.6,8,2,0.0,0.1,0,10,1e-05,0.01
17381618467976701,1,2,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-1.0,0.0,0.0,10.0,0.5,0.0001,0.0,-1.0,0,5e-05,4.0,1.0,0.9,10,0.4,9,2,0.05,0.01,1,5,1e-05,0.1
3392576005635224,0,32,0.001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0,1.0,0.0,90.0,0.1,0.1,0.0,0.75,1,0.0001,8.0,0.5,0.9,10,1.0,8,2,0.0,0.0001,1,5,1e-06,0.001
92397006571564694,0,4,0.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0,4.0,4.0,90.0,0.1,0.0,0.3,0.65,1,5e-05,0.0,0.25,0.9,2,0.6,8,2,0.05,0.01,1,0,1e-06,0.001
17014596414923617,1,16,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0,0.5,1.0,90.0,0.1,0.01,0.0,0.65,0,0.0005,4.0,0.75,0.9,10,0.4,8,2,0.0,0.1,0,10,1e-06,0.1
47759877947161153,1,2,0.1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1.0,4.0,90.0,0.1,0.0,0.1,0.65,0,0.0001,4.0,0.5,0.9,10,1.0,8,2,0.05,0.01,0,0,1e-06,0.0
44563329084231980,0,32,0.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,10.0,0.5,1.0,90.0,0.1,0.001,0.4,-1.0,1,0.001,8.0,1.0,0.9,5,1.0,8,2,0.0,0.0,0,0,0.0,0.0001
82023296085300519,1,32,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-1.0,2.0,0.25,10.0,0.5,0.0,0.3,0.65,1,5e-05,8.0,0.5,0.9,10,1.0,8,2,0.0,0.001,1,0,1e-05,0.1
2325626643318297,1,256,0.1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,10.0,4.0,4.0,90.0,0.1,0.01,0.4,-1.0,0,0.0001,0.2,0.5,0.9,10,0.2,8,2,0.0,0.0,1,0,1e-05,0.01
157363369622513778,0,128,0.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-1.0,4.0,2.0,20.0,0.5,0.0,0.3,0.75,0,1e-05,0.0,0.5,0.9,10,0.8,17,2,0.1,0.01,1,5,1e-06,0.001
19635656534809807,1,128,0.01,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,10.0,2.0,2.0,90.0,0.1,0.0,0.3,0.75,1,0.005,2.0,0.25,0.9,10,1.0,8,2,0.1,0.01,1,5,1e-06,0.001
96930977930262661,1,128,0.0001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10.0,0.0,2.0,20.0,0.5,0.0001,0.1,0.65,1,1e-05,8.0,1.0,0.9,10,0.8,9,2,0.1,0.0,0,5,1e-05,0.0
12877445362336515,1,32,0.001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,10.0,1.0,0.0,90.0,0.1,0.01,0.1,0.75,1,0.001,1.0,1.0,0.9,10,0.0,8,2,0.05,0.01,1,5,1e-06,0.0001
10091952188143744,0,8,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10.0,2.0,2.0,90.0,0.1,0.0,0.4,0.75,0,0.0005,8.0,0.75,0.8,10,0.0,8,2,0.1,0.001,0,5,1e-06,0.01
7358060581383766,0,8,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.0,1.0,2.0,90.0,0.1,0.01,0.2,-1.0,1,0.0001,0.0,1.0,0.9,10,0.8,8,2,0.05,0.0,0,5,1e-06,0.0
142467173860279747,1,128,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.1,90.0,0.1,0.0001,0.4,-1.0,1,0.0001,0.2,0.5,0.9,10,0.4,17,3,0.0,0.0001,1,5,1e-06,0.0001
192158873552103092,0,32,0.01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,10.0,0.0,4.0,20.0,0.5,0.01,0.2,0.65,0,5e-05,0.0,0.25,0.9,10,0.8,8,2,0.0,0.01,1,10,0.0,1e-05
20419198263469310,0,256,0.001,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1.0,0.5,0.0,90.0,0.1,0.0,0.0,-1.0,0,0.0005,2.0,0.25,0.9,10,0.4,9,3,0.0,0.0001,0,5,0.0,0.0001
294122406935122445,1,64,0.01,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,10.0,0.0,4.0,10.0,0.1,0.1,0.1,-1.0,1,0.001,0.4,0.0,0.9,10,0.0,9,3,0.05,0.1,0,5,1e-05,0.01
10208715206400496,0,64,0.001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,10.0,0.5,1.0,90.0,0.1,0.001,0.1,0.75,0,0.0005,4.0,0.25,0.9,10,0.8,8,2,0.05,0.0,0,10,1e-06,0.01
