,amp,batch_size,bss_reg,cat__auto_augment__None,cat__auto_augment__original,cat__auto_augment__v0,cat__model__beit_base_patch16_384,cat__model__beit_large_patch16_512,cat__model__convnext_small_384_in22ft1k,cat__model__deit3_small_patch16_384_in21ft1k,cat__model__dla46x_c,cat__model__edgenext_small,cat__model__edgenext_x_small,cat__model__edgenext_xx_small,cat__model__mobilevit_xs,cat__model__mobilevit_xxs,cat__model__mobilevitv2_075,cat__model__swinv2_base_window12to24_192to384_22kft1k,cat__model__tf_efficientnet_b4_ns,cat__model__tf_efficientnet_b6_ns,cat__model__tf_efficientnet_b7_ns,cat__model__volo_d1_384,cat__model__volo_d3_448,cat__model__volo_d4_448,cat__model__volo_d5_448,cat__model__volo_d5_512,cat__model__xcit_nano_12_p8_384_dist,cat__model__xcit_small_12_p8_384_dist,cat__model__xcit_tiny_12_p8_384_dist,cat__model__xcit_tiny_24_p8_384_dist,cat__opt__adam,cat__opt__adamp,cat__opt__adamw,cat__opt__momentum,cat__opt__sgd,cat__opt_betas__None,"cat__opt_betas__[0.0, 0.999]","cat__opt_betas__[0.0, 0.99]","cat__opt_betas__[0.9, 0.999]","cat__opt_betas__[0.9, 0.99]",cat__sched__cosine,cat__sched__multistep,cat__sched__plateau,cat__sched__step,clip_grad,cotuning_reg,cutmix,decay_epochs,decay_rate,delta_reg,drop,layer_decay,linear_probing,lr,mixup,mixup_prob,momentum,patience_epochs,pct_to_freeze,ra_magnitude,ra_num_ops,random_augment,smoothing,sp_reg,stoch_norm,trivial_augment,warmup_epochs,warmup_lr,weight_decay
100767354297266771,True,8,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,,0.0,4.0,10,0.1,0.001,0.2,0.65,False,0.0001,8.0,0.75,0.9,10,0.4,8,2,False,0.05,0.0001,True,False,10,1e-06,0.001
2301126577242484,False,8,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,,4.0,0.1,90,0.1,0.001,0.0,0.75,True,1e-05,1.0,0.75,0.9,10,0.8,8,2,False,0.05,0.01,False,True,0,1e-05,0.01
35742668139265663,True,2,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,1.0,0.0,0.0,90,0.1,0.001,0.4,0.65,False,0.0005,0.2,1.0,0.9,10,1.0,17,2,True,0.05,0.001,False,False,5,1e-06,0.001
31246682523175679,True,8,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1.0,4.0,1.0,90,0.1,0.001,0.1,0.75,True,0.01,0.4,0.75,0.9,10,0.8,8,2,False,0.1,0.001,False,True,5,0.0,0.0
18030222551635562,False,4,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,10.0,4.0,0.0,90,0.1,0.01,0.3,,True,0.001,2.0,0.0,0.9,10,1.0,9,3,True,0.1,0.0001,False,False,0,1e-06,0.01
12303888494291068,False,8,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,,2.0,1.0,90,0.1,0.0001,0.3,0.65,True,0.01,8.0,0.5,0.9,10,0.6,8,2,False,0.0,0.0,False,False,5,0.0,0.0001
20484834509020884,False,16,0.0001,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,,2.0,4.0,90,0.1,0.001,0.2,0.75,False,1e-05,2.0,0.5,0.9,10,1.0,8,2,False,0.05,0.0,True,False,5,0.0,0.0001
28706016263605017,True,16,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1.0,1.0,0.25,90,0.1,0.001,0.4,0.75,False,5e-05,8.0,0.75,0.9,10,0.6,8,2,False,0.05,0.01,False,False,10,0.0,0.0001
62155014418477634,False,128,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,10.0,1.0,0.5,20,0.5,0.01,0.0,0.65,False,0.01,0.4,0.75,0.9,10,0.2,8,2,False,0.1,0.001,False,True,0,0.0,1e-05
29251458425747079,True,32,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1.0,4.0,4.0,90,0.1,0.0001,0.0,0.65,True,0.0001,2.0,0.25,0.9,10,1.0,8,2,False,0.1,0.1,True,False,10,1e-06,0.0001
111672049410730848,False,64,0.001,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,10.0,0.5,1.0,90,0.1,0.001,0.4,,False,0.01,1.0,0.5,0.99,10,0.0,8,2,False,0.05,0.01,False,False,0,1e-05,1e-05
4902336145113741,True,16,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,,2.0,1.0,90,0.1,0.0,0.2,0.75,False,1e-05,4.0,0.5,0.9,10,0.4,8,2,False,0.1,0.0001,True,True,10,1e-06,0.0001
39179115091214574,False,16,0.0001,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,,0.0,0.5,90,0.1,0.001,0.4,0.75,False,0.005,8.0,0.5,0.9,10,0.8,17,2,True,0.05,0.0001,False,False,0,0.0,0.0
79328810623029365,True,64,0.01,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,1.0,2.0,0.0,20,0.1,0.01,0.0,0.65,False,0.005,2.0,0.75,0.9,10,1.0,8,2,False,0.05,0.001,True,False,0,1e-05,1e-05
85381825112735442,False,16,0.001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,,0.0,0.5,90,0.1,0.0,0.2,,True,1e-05,4.0,1.0,0.9,10,0.8,8,2,False,0.0,0.0001,False,False,10,0.0,0.0001
2305010686073317,True,16,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1.0,0.5,2.0,90,0.1,0.1,0.0,0.75,True,0.01,4.0,0.75,0.9,2,0.6,8,2,False,0.05,0.01,False,False,0,1e-05,0.01
27801859085856806,False,256,0.1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,,0.5,0.0,90,0.1,0.0,0.3,0.75,False,0.0001,8.0,1.0,0.9,10,0.6,8,2,False,0.0,0.01,False,True,10,1e-06,0.001
107264761874754850,False,64,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1.0,0.0,0.0,90,0.1,0.01,0.2,,True,0.005,2.0,1.0,0.9,5,0.6,8,2,False,0.05,0.1,True,False,0,1e-06,0.01
260597582911927473,True,256,0.0001,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,10.0,2.0,4.0,10,0.5,0.0,0.0,0.75,False,0.001,0.2,1.0,0.9,10,0.6,8,2,False,0.1,0.1,True,False,10,1e-05,0.1
23349779942391013,True,32,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,,0.0,0.0,90,0.1,0.0,0.4,0.75,False,0.001,2.0,0.5,0.9,10,0.4,8,2,False,0.05,0.0001,True,False,10,0.0,0.0
349908747683025112,False,32,0.001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,10.0,4.0,0.25,20,0.5,0.1,0.4,,False,0.0005,8.0,0.5,0.9,10,1.0,9,3,True,0.1,0.001,False,False,5,0.0,0.01
116434357850240339,True,8,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1.0,1.0,0.5,10,0.5,0.001,0.0,0.65,True,0.01,0.4,0.0,0.9,10,0.4,8,2,False,0.1,0.0,False,False,10,0.0,0.001
78101105918770848,False,64,0.001,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,10.0,0.5,1.0,90,0.1,0.001,0.4,0.65,False,1e-05,0.4,0.5,0.9,10,0.4,8,2,False,0.1,0.0,True,False,5,1e-05,0.0001
159633631190849266,False,64,0.001,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1.0,4.0,0.25,10,0.5,0.0,0.3,,False,1e-05,1.0,0.5,0.9,10,0.6,8,2,False,0.0,0.0,False,False,10,0.0,1e-05
6134183473259567,True,64,0.001,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1.0,4.0,0.1,10,0.1,0.0,0.3,0.65,True,0.0001,2.0,1.0,0.9,10,0.0,8,2,False,0.1,0.01,True,False,5,1e-06,1e-05
17984789724444314,False,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,10.0,0.5,0.0,90,0.1,0.01,0.4,0.65,False,0.001,0.2,0.75,0.9,10,0.4,8,2,False,0.1,0.01,True,True,10,0.0,0.01
27390144816558733,True,128,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1.0,4.0,0.1,90,0.1,0.1,0.0,,True,0.005,0.2,0.5,0.9,2,1.0,8,2,False,0.05,0.0,True,False,10,0.0,0.001
3397350195080770,False,8,0.001,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,,4.0,0.25,90,0.1,0.001,0.2,,True,0.0001,4.0,0.25,0.0,10,0.8,8,2,False,0.05,0.0001,True,False,5,1e-06,0.001
11351485079518451,True,8,0.001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,10.0,4.0,4.0,90,0.1,0.001,0.1,0.65,False,0.001,0.0,0.0,0.9,5,0.4,8,2,False,0.05,0.0001,True,True,0,1e-06,0.001
52119578526468310,False,64,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,10.0,0.5,0.1,90,0.1,0.001,0.3,0.75,True,0.0005,4.0,1.0,0.9,5,0.8,9,2,True,0.1,0.01,False,False,10,1e-06,0.001
122889923449993292,False,128,0.0001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,10.0,4.0,4.0,90,0.1,0.0,0.0,,False,0.01,0.2,0.75,0.9,10,0.8,17,3,True,0.0,0.0001,False,False,0,0.0,0.01
7508268857642585,True,8,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,,4.0,0.5,90,0.1,0.0,0.2,,False,5e-05,0.2,0.5,0.9,10,1.0,8,2,False,0.05,0.0,False,True,10,1e-06,0.0
8012960062302586,False,8,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,10.0,4.0,0.0,90,0.1,0.0001,0.1,,True,0.0005,0.0,1.0,0.9,10,0.4,8,2,False,0.0,0.1,False,True,10,1e-05,0.0
61382348161520004,False,2,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,10.0,0.5,1.0,90,0.1,0.1,0.1,0.65,False,0.001,2.0,0.5,0.9,10,0.8,17,2,True,0.05,0.0001,False,False,5,1e-06,0.0001
1821183924088954,False,64,0.01,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,10.0,2.0,4.0,90,0.1,0.0001,0.3,0.65,False,0.0005,4.0,1.0,0.9,10,1.0,8,2,False,0.05,0.0001,False,False,0,1e-06,0.01
299564071232560340,False,256,0.001,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,10.0,2.0,0.1,10,0.1,0.001,0.1,,True,0.01,2.0,1.0,0.9,10,0.8,8,2,False,0.0,0.001,True,False,5,1e-05,0.0
19193280078810372,False,16,0.001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1.0,1.0,1.0,90,0.1,0.01,0.3,0.75,True,1e-05,2.0,0.0,0.9,2,0.8,17,2,True,0.0,0.1,True,False,5,0.0,0.001
137043468708846905,True,16,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,10.0,2.0,0.5,10,0.1,0.0001,0.1,,False,0.001,4.0,0.75,0.99,10,0.8,8,2,False,0.05,0.1,False,False,5,1e-06,0.0
1508125814205816,False,64,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,,0.0,0.25,10,0.1,0.001,0.2,0.65,False,1e-05,0.4,0.5,0.9,10,1.0,8,2,False,0.05,0.0,False,True,5,0.0,0.01
13361693758170482,False,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,10.0,0.0,0.5,90,0.1,0.0001,0.1,0.65,True,0.005,0.0,0.25,0.9,5,0.2,8,2,False,0.05,0.0,False,True,10,1e-05,0.0001
23847152668275525,True,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,10.0,4.0,0.0,10,0.5,0.0001,0.3,0.75,False,0.005,8.0,0.5,0.9,10,0.8,8,2,False,0.05,0.1,True,True,10,1e-06,0.0
6851536339470133,True,16,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,,0.5,0.0,90,0.1,0.01,0.3,,False,0.01,2.0,1.0,0.9,10,0.2,8,2,False,0.1,0.0001,True,True,0,0.0,0.0
100410897578293962,False,2,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1.0,0.0,4.0,10,0.1,0.0001,0.1,,False,5e-05,8.0,0.0,0.9,10,0.0,17,3,True,0.1,0.001,False,False,0,1e-06,0.001
28383081524093936,False,4,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,10.0,0.0,0.25,20,0.5,0.0,0.4,0.75,True,1e-05,0.4,0.5,0.9,10,0.8,8,2,False,0.1,0.0001,False,False,0,0.0,0.0001
24791302020740771,True,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,10.0,4.0,4.0,90,0.1,0.01,0.2,,False,5e-05,2.0,0.25,0.9,10,0.6,8,2,False,0.05,0.001,False,False,0,1e-06,0.1
110286288720169554,False,128,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,10.0,1.0,0.0,90,0.1,0.01,0.3,0.75,False,0.0001,2.0,0.25,0.99,10,0.6,8,2,False,0.0,0.0001,False,False,0,1e-05,0.0001
41256581019856814,False,4,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,20,0.1,0.1,0.4,0.65,True,0.005,1.0,1.0,0.9,10,0.8,8,2,False,0.1,0.1,True,True,5,1e-06,0.1
